clienti_ID,prodotto_ID,quantita,data
1271,19,56,2025-03-25
4325,1,56,2025-08-15
4736,8,85,2025-09-02
4938,11,65,2025-07-15
1934,18,11,2025-05-28
245,16,28,2025-12-19
1217,19,16,2025-08-08
857,7,77,2025-11-21
4096,8,11,2025-12-10
4472,4,31,2025-12-26
778,13,53,2025-06-06
3999,12,13,2025-02-27
1052,11,9,2025-11-28
900,14,97,2025-05-03
627,5,68,2025-11-05
445,2,69,2025-09-28
1860,4,59,2025-01-16
4242,7,5,2025-04-14
3603,17,77,2025-04-01
3558,16,68,2025-02-22
2837,7,20,2025-12-11
3576,7,98,2025-07-20
3534,5,25,2025-12-15
1368,3,86,2025-06-23
850,10,16,2025-06-20
4930,18,27,2025-10-03
3104,12,35,2025-09-08
2569,16,18,2025-08-06
1892,11,84,2025-11-26
254,7,53,2025-05-01
4438,7,64,2025-04-09
4550,3,86,2025-04-29
1318,2,5,2025-01-07
71,13,97,2025-07-11
2084,16,64,2025-11-02
2371,17,88,2025-12-22
3776,18,42,2025-02-24
496,3,10,2025-08-11
3037,13,86,2025-03-05
890,2,32,2025-09-01
1803,3,9,2025-07-26
1623,18,69,2025-11-09
150,12,57,2025-10-25
2766,4,48,2025-02-12
3751,6,40,2025-08-10
4330,2,12,2025-02-06
3277,4,61,2025-04-12
637,14,87,2025-01-31
3032,8,48,2025-05-07
543,9,7,2025-09-24
2832,19,85,2025-04-22
4447,14,72,2025-12-09
2198,4,79,2025-09-03
642,12,79,2025-12-07
3417,1,13,2025-01-31
3890,2,89,2025-06-17
4732,18,61,2025-12-10
2547,14,74,2025-05-13
1372,5,97,2025-08-03
4054,18,45,2025-01-01
498,16,36,2025-05-02
507,11,75,2025-10-19
2952,19,71,2025-03-18
1804,10,78,2025-03-16
4027,7,23,2025-07-18
1751,19,84,2025-06-25
799,18,25,2025-07-19
223,9,45,2025-10-13
1437,8,70,2025-03-16
3958,17,87,2025-08-17
3200,9,30,2025-08-31
1808,2,3,2025-03-23
3660,19,33,2025-11-01
78,13,11,2025-10-24
2900,14,30,2025-08-15
3138,19,68,2025-07-13
4440,1,66,2025-07-17
4963,4,35,2025-08-15
4234,4,66,2025-10-20
340,5,6,2025-11-19
747,9,9,2025-02-03
2400,15,66,2025-01-14
3686,11,70,2025-11-04
1139,17,73,2025-07-05
275,11,28,2025-08-08
2379,15,4,2025-08-29
4205,11,32,2025-07-07
806,1,34,2025-12-14
4425,3,93,2025-01-23
4826,1,24,2025-05-27
2678,4,90,2025-01-26
466,17,27,2025-07-17
2758,15,30,2025-08-19
1055,17,74,2025-07-04
3260,8,71,2025-11-27
960,3,46,2025-11-04
4754,4,86,2025-06-20
2400,8,13,2025-02-17
4060,14,13,2025-02-23
2354,10,83,2025-06-10
4476,19,87,2025-11-24
1460,1,47,2025-03-31
4845,19,48,2025-10-17
1787,8,57,2025-03-31
4188,10,11,2025-04-28
3493,19,9,2025-02-17
4604,9,16,2025-01-17
3265,4,72,2025-11-04
4686,15,15,2025-08-02
1749,5,80,2025-07-21
426,9,82,2025-05-20
1473,9,58,2025-11-04
1025,5,11,2025-08-29
2290,13,47,2025-10-04
1960,12,6,2025-02-11
2617,1,10,2025-12-23
1341,14,26,2025-09-29
3013,3,45,2025-08-09
479,15,59,2025-11-13
2257,8,92,2025-09-20
3938,16,5,2025-11-08
2292,3,8,2025-04-30
2833,16,85,2025-08-22
4512,8,29,2025-01-06
3732,3,57,2025-11-20
1949,1,54,2025-01-18
4365,16,11,2025-12-04
3113,12,83,2025-08-15
3523,9,7,2025-01-24
2034,17,42,2025-09-22
795,4,62,2025-02-27
317,19,26,2025-06-24
2458,9,3,2025-09-23
730,5,21,2025-07-31
3523,10,45,2025-07-03
3752,3,80,2025-10-09
3480,19,6,2025-03-20
3602,16,36,2025-01-14
4528,16,23,2025-12-01
3710,3,96,2025-03-03
1538,16,15,2025-02-10
3783,19,68,2025-06-02
2764,7,5,2025-12-23
754,6,8,2025-05-29
3303,10,89,2025-12-14
930,16,64,2025-04-28
2600,18,54,2025-02-09
581,19,94,2025-11-01
304,17,64,2025-07-18
2882,12,71,2025-10-18
4475,6,21,2025-07-12
1564,8,79,2025-09-17
2638,1,14,2025-07-31
3674,15,97,2025-04-02
73,11,8,2025-11-20
2349,5,48,2025-12-11
4646,14,54,2025-11-21
1559,4,2,2025-04-28
4124,19,17,2025-06-07
1227,4,33,2025-06-03
194,11,6,2025-08-23
3026,3,33,2025-04-23
2102,1,38,2025-12-18
2708,2,32,2025-02-12
740,12,54,2025-02-26
2759,9,73,2025-08-05
4313,17,13,2025-04-29
576,16,91,2025-04-28
3385,4,71,2025-12-16
52,13,38,2025-02-21
1009,19,1,2025-08-08
350,10,71,2025-10-06
2334,5,27,2025-03-04
255,6,6,2025-06-18
3668,6,20,2025-04-13
4965,5,82,2025-11-26
82,13,48,2025-06-16
932,10,32,2025-03-30
2176,3,47,2025-10-24
1429,7,11,2025-06-10
2460,6,25,2025-09-15
369,2,31,2025-07-05
1671,18,6,2025-12-26
4397,17,35,2025-01-19
1447,16,16,2025-11-18
4120,18,56,2025-01-21
1851,2,12,2025-11-28
557,12,51,2025-08-17
2727,12,27,2025-01-29
305,19,88,2025-08-28
3139,5,7,2025-03-01
4157,19,45,2025-07-09
15,13,92,2025-08-18
3154,11,42,2025-04-21
3843,4,11,2025-10-02
1904,10,40,2025-12-04
1058,14,87,2025-02-07
1913,6,21,2025-06-08
4045,10,98,2025-07-20
2659,16,30,2025-08-09
4224,14,85,2025-03-20
2810,8,78,2025-08-25
4605,9,84,2025-08-21
3558,11,54,2025-06-10
2716,2,30,2025-04-03
708,5,56,2025-06-18
2603,4,34,2025-05-21
3589,1,40,2025-03-23
3504,9,15,2025-05-22
3330,5,52,2025-02-05
3893,8,91,2025-12-18
561,4,42,2025-06-10
2499,13,5,2025-12-11
3218,19,20,2025-10-30
2105,13,58,2025-01-02
649,15,62,2025-07-19
1683,3,5,2025-07-28
1775,3,98,2025-10-07
4852,14,39,2025-09-02
4245,19,32,2025-06-25
3782,9,66,2025-09-03
581,7,72,2025-04-19
1304,15,57,2025-08-06
892,8,46,2025-06-01
1139,18,56,2025-03-06
285,12,57,2025-06-03
1953,7,74,2025-02-05
3869,5,5,2025-12-27
454,5,4,2025-07-24
4218,1,54,2025-06-30
857,1,31,2025-06-07
3791,18,37,2025-08-25
1369,14,25,2025-04-05
4278,5,15,2025-02-28
2077,16,74,2025-09-23
3825,16,29,2025-01-01
2529,1,60,2025-09-07
1480,1,22,2025-07-14
2289,6,64,2025-06-11
198,7,21,2025-02-03
300,4,10,2025-08-08
2882,1,47,2025-02-20
4590,15,24,2025-02-12
1323,10,71,2025-10-06
3549,19,33,2025-09-01
3372,18,12,2025-09-20
3571,18,18,2025-03-22
4631,18,3,2025-04-18
1767,16,24,2025-06-07
596,1,50,2025-08-23
4412,7,70,2025-08-30
2961,9,52,2025-10-30
1802,11,91,2025-03-06
4858,18,75,2025-04-21
3965,13,82,2025-03-28
3786,17,49,2025-03-18
707,16,6,2025-07-24
4275,13,14,2025-04-14
742,7,75,2025-12-06
1636,3,45,2025-05-01
4794,10,78,2025-09-03
203,17,88,2025-09-11
2545,13,11,2025-11-29
147,6,10,2025-05-31
4519,10,61,2025-06-26
1673,18,67,2025-10-06
1428,19,82,2025-01-06
2492,7,7,2025-06-18
1811,17,57,2025-12-07
2814,19,50,2025-05-01
667,13,50,2025-01-28
2758,12,1,2025-12-20
989,2,96,2025-06-22
4222,7,92,2025-08-30
1317,15,80,2025-01-14
4285,17,41,2025-02-07
66,7,58,2025-10-29
654,17,87,2025-08-03
1731,13,22,2025-05-16
1832,18,6,2025-04-30
3576,7,4,2025-08-22
689,4,3,2025-05-10
1000,4,43,2025-01-11
4651,1,46,2025-03-01
3601,7,10,2025-01-10
994,5,10,2025-09-10
2421,19,42,2025-05-06
2091,7,15,2025-05-24
2357,11,89,2025-11-18
235,3,51,2025-06-25
101,5,39,2025-04-22
3662,18,12,2025-09-27
2429,12,41,2025-07-14
1433,19,48,2025-10-14
3409,14,65,2025-05-29
3709,9,65,2025-09-28
752,3,92,2025-11-01
227,18,11,2025-04-01
3371,16,89,2025-05-08
904,10,24,2025-12-11
139,10,37,2025-09-12
2401,6,6,2025-10-17
369,18,11,2025-11-18
3283,4,69,2025-02-26
3197,4,41,2025-09-10
3661,7,26,2025-02-10
2023,15,70,2025-11-17
324,6,51,2025-10-18
3212,7,6,2025-08-29
3563,12,51,2025-01-04
1735,3,45,2025-03-16
4740,1,39,2025-09-29
4007,13,12,2025-07-04
2099,3,80,2025-02-24
4939,1,90,2025-01-07
1423,11,70,2025-02-13
967,15,54,2025-04-25
351,14,67,2025-04-30
158,6,27,2025-09-24
3739,17,16,2025-08-22
3896,16,53,2025-08-31
725,4,84,2025-03-03
2685,10,57,2025-11-09
1434,8,36,2025-07-17
2703,16,85,2025-11-03
3543,15,63,2025-02-16
3152,9,55,2025-07-19
186,19,87,2025-10-04
1929,2,24,2025-03-21
3153,10,28,2025-06-23
3621,9,42,2025-01-11
2427,19,85,2025-09-02
2131,16,68,2025-11-06
1312,14,42,2025-05-16
4818,6,96,2025-03-30
3917,2,54,2025-03-12
4443,2,75,2025-08-14
2177,5,93,2025-05-31
2966,17,2,2025-02-22
4647,9,19,2025-03-27
377,11,73,2025-08-26
4068,1,80,2025-10-01
4623,9,40,2025-01-08
3415,11,81,2025-01-24
410,3,69,2025-02-21
4355,1,97,2025-11-03
3969,4,2,2025-07-18
1290,1,88,2025-12-08
4463,18,86,2025-08-26
1999,18,42,2025-04-20
3217,12,92,2025-03-21
1524,15,87,2025-10-27
3245,15,25,2025-04-30
908,14,38,2025-08-17
3264,4,24,2025-06-07
2930,19,32,2025-01-31
2959,19,66,2025-03-13
1074,16,41,2025-03-19
4111,2,18,2025-08-05
3231,6,4,2025-04-04
966,13,11,2025-12-19
4789,4,94,2025-09-28
8,19,45,2025-08-25
124,6,96,2025-05-21
3451,3,22,2025-09-13
482,3,38,2025-11-14
1608,17,34,2025-11-12
4044,7,93,2025-08-29
4614,13,97,2025-07-21
3648,7,34,2025-05-21
2943,18,63,2025-10-05
4470,4,96,2025-09-18
810,7,41,2025-11-12
634,8,76,2025-01-04
2054,18,48,2025-03-07
4169,19,20,2025-10-17
894,12,29,2025-11-01
2296,1,77,2025-01-23
664,16,97,2025-07-12
3047,9,63,2025-06-18
2774,10,77,2025-08-22
649,4,83,2025-09-03
10,10,54,2025-10-09
2960,6,64,2025-11-11
3680,15,31,2025-03-14
768,17,23,2025-11-27
196,9,27,2025-03-09
2,5,71,2025-07-18
2337,6,99,2025-02-08
3679,1,62,2025-03-03
2507,11,73,2025-11-27
2145,13,87,2025-07-31
2496,2,69,2025-06-27
12,10,52,2025-12-30
3603,14,90,2025-03-31
1541,8,74,2025-09-21
638,13,98,2025-04-09
4413,10,35,2025-03-16
4053,6,68,2025-04-03
1465,12,51,2025-12-09
2281,14,60,2025-02-27
1521,9,11,2025-08-14
1556,12,52,2025-05-07
4558,13,51,2025-11-13
4188,1,98,2025-08-31
3046,10,90,2025-11-16
4426,7,13,2025-03-19
567,7,18,2025-01-20
84,6,57,2025-01-13
2351,2,5,2025-02-14
2694,4,12,2025-10-30
4677,18,48,2025-07-29
3763,7,29,2025-07-10
4884,12,39,2025-09-01
940,6,79,2025-06-06
1130,1,4,2025-03-22
1789,10,85,2025-10-11
3087,13,98,2025-10-23
132,5,90,2025-07-01
3145,14,31,2025-12-08
1522,7,66,2025-03-02
3601,5,15,2025-03-30
757,12,50,2025-05-23
3625,14,38,2025-09-08
4708,5,63,2025-03-19
1520,12,15,2025-09-18
3016,12,31,2025-07-13
3810,13,11,2025-08-03
1389,7,52,2025-07-23
2794,15,84,2025-04-12
608,7,58,2025-03-31
2517,7,19,2025-07-21
3211,8,88,2025-09-20
163,12,49,2025-02-23
567,1,89,2025-08-24
4821,11,79,2025-07-31
2858,10,91,2025-04-19
1092,19,45,2025-02-21
4746,4,78,2025-09-13
1423,14,40,2025-03-11
2509,8,89,2025-02-15
599,11,26,2025-09-19
4018,19,17,2025-07-10
2490,4,84,2025-04-27
725,2,45,2025-02-16
1561,2,10,2025-06-28
1298,19,63,2025-03-27
4333,18,66,2025-08-26
3194,8,83,2025-09-05
1437,4,28,2025-03-04
4804,16,11,2025-07-06
322,9,68,2025-06-25
3736,2,91,2025-12-22
3916,6,43,2025-11-20
2669,1,14,2025-10-02
3849,8,40,2025-08-18
347,6,51,2025-02-17
4780,13,86,2025-04-27
724,11,31,2025-12-22
1741,7,51,2025-02-27
1728,10,27,2025-11-30
3345,14,92,2025-05-01
2106,15,55,2025-06-20
2667,8,43,2025-11-10
4173,4,4,2025-01-24
4498,1,18,2025-09-22
4180,17,68,2025-06-26
4673,13,72,2025-11-03
4898,7,85,2025-08-08
2512,16,41,2025-05-25
2111,12,61,2025-12-30
1378,14,30,2025-10-24
3472,14,29,2025-11-22
4011,4,86,2025-02-23
1798,8,46,2025-03-14
184,1,11,2025-08-16
47,6,23,2025-11-13
1531,17,17,2025-08-25
4910,3,98,2025-05-15
4903,4,59,2025-05-30
1639,14,50,2025-05-15
1427,2,95,2025-11-12
3440,19,71,2025-10-08
1663,7,19,2025-11-20
1647,8,19,2025-12-23
582,9,27,2025-12-14
4348,11,96,2025-10-22
4959,9,61,2025-01-18
3815,8,52,2025-02-27
2586,18,75,2025-12-06
999,7,13,2025-07-22
2489,12,76,2025-10-05
3504,16,77,2025-04-02
438,19,44,2025-05-24
3758,17,92,2025-05-03
1162,15,35,2025-06-23
4276,2,38,2025-10-10
190,6,21,2025-12-07
1050,11,8,2025-12-17
3150,1,20,2025-10-31
623,17,23,2025-03-13
3553,17,76,2025-12-13
3480,8,37,2025-02-11
3855,19,21,2025-01-15
1845,5,16,2025-03-23
3859,15,14,2025-01-29
3385,14,73,2025-03-01
380,15,63,2025-05-29
1652,11,8,2025-06-09
1482,12,23,2025-04-05
420,17,91,2025-06-02
3335,15,96,2025-03-08
2088,12,19,2025-09-29
713,5,14,2025-07-11
4099,13,60,2025-08-04
154,16,25,2025-02-19
1636,8,59,2025-04-09
1127,9,43,2025-08-26
4331,12,53,2025-04-24
2285,10,62,2025-12-28
1118,19,64,2025-02-22
2298,4,56,2025-01-28
1935,13,95,2025-11-12
1104,5,64,2025-09-17
2152,6,43,2025-04-04
3867,18,62,2025-09-11
1599,3,6,2025-02-11
3996,16,55,2025-08-12
1361,12,15,2025-12-16
2489,18,25,2025-11-06
434,9,12,2025-09-04
2190,5,40,2025-04-28
4910,16,86,2025-09-25
3680,8,36,2025-01-17
1059,6,15,2025-09-20
4351,4,53,2025-02-12
3105,5,74,2025-12-03
839,4,47,2025-11-14
3027,19,7,2025-07-30
3651,5,95,2025-06-12
4737,2,51,2025-10-18
701,14,57,2025-08-21
4285,17,95,2025-04-05
777,19,11,2025-12-03
2266,16,42,2025-11-12
2103,4,60,2025-08-18
3635,11,34,2025-09-11
2129,4,61,2025-04-07
3661,14,60,2025-03-13
400,15,85,2025-09-10
2729,5,58,2025-06-11
1334,4,97,2025-07-31
1635,6,66,2025-01-13
269,6,61,2025-05-17
62,5,74,2025-10-28
2479,5,95,2025-09-08
2260,12,61,2025-01-22
2088,6,62,2025-07-21
1237,3,92,2025-05-28
2321,9,68,2025-03-11
1343,15,11,2025-08-14
3538,7,50,2025-04-07
778,5,43,2025-03-17
810,13,73,2025-12-11
32,13,57,2025-05-17
4553,16,16,2025-11-25
80,3,66,2025-12-26
1369,8,21,2025-11-15
3947,14,84,2025-10-21
4742,3,83,2025-08-10
4392,12,62,2025-09-19
437,2,8,2025-11-07
1886,17,12,2025-04-15
637,14,3,2025-07-01
2272,2,97,2025-10-05
4744,2,51,2025-11-02
4746,18,25,2025-12-05
1704,11,59,2025-05-10
3497,14,35,2025-10-21
353,6,35,2025-04-20
2080,5,46,2025-12-23
3181,4,26,2025-04-22
4848,7,16,2025-11-29
2190,16,68,2025-12-24
2366,5,41,2025-12-19
4981,2,38,2025-07-18
4852,10,7,2025-05-17
2937,14,52,2025-05-06
1901,1,8,2025-06-02
4635,17,1,2025-05-15
4275,5,47,2025-05-13
2145,10,97,2025-02-11
568,11,53,2025-04-10
1873,16,53,2025-08-03
1598,13,26,2025-02-11
1204,13,42,2025-11-20
2944,19,23,2025-03-29
4364,15,12,2025-08-24
3957,7,94,2025-10-17
236,6,89,2025-10-13
214,19,14,2025-03-16
3894,5,97,2025-01-16
2675,12,5,2025-12-22
398,15,50,2025-04-18
2425,8,42,2025-10-01
3722,3,92,2025-04-16
2864,7,56,2025-10-23
1411,10,61,2025-10-27
2599,4,88,2025-10-18
506,15,98,2025-08-02
1321,18,23,2025-07-20
525,17,1,2025-02-24
2388,11,86,2025-11-19
4005,3,20,2025-11-23
556,4,24,2025-12-19
847,15,63,2025-01-21
3596,19,33,2025-12-15
4694,15,65,2025-10-29
529,6,60,2025-10-23
313,12,3,2025-07-22
632,14,56,2025-05-04
804,7,54,2025-10-07
4041,15,11,2025-07-14
2175,18,88,2025-02-02
3466,4,57,2025-12-29
2450,1,58,2025-07-03
3435,12,56,2025-02-22
3568,18,61,2025-05-06
3366,3,92,2025-09-07
1165,12,43,2025-03-15
3149,14,12,2025-03-23
3123,17,6,2025-12-24
853,5,25,2025-03-06
871,13,7,2025-07-09
1084,13,29,2025-04-05
1646,4,32,2025-05-10
4522,6,19,2025-06-13
814,17,6,2025-11-11
164,5,42,2025-04-09
981,14,66,2025-12-20
1549,16,88,2025-06-19
4089,4,82,2025-02-04
859,12,66,2025-06-20
1145,1,87,2025-09-29
109,11,50,2025-05-10
4448,14,28,2025-04-10
3440,10,23,2025-07-18
229,16,74,2025-08-18
666,14,72,2025-08-08
965,10,43,2025-02-01
975,15,90,2025-09-14
80,5,10,2025-07-27
456,11,97,2025-11-12
1362,10,26,2025-09-15
3160,13,93,2025-11-01
3051,18,71,2025-10-26
2421,9,43,2025-11-24
2227,9,19,2025-10-25
4621,10,26,2025-06-19
797,1,52,2025-01-07
2063,12,60,2025-10-16
4008,12,30,2025-10-16
4856,15,38,2025-06-12
854,13,48,2025-01-08
899,7,43,2025-06-06
568,19,49,2025-01-05
3545,17,1,2025-11-28
811,13,78,2025-05-03
1890,8,51,2025-05-05
3582,12,58,2025-06-17
82,17,37,2025-11-26
1938,2,73,2025-11-30
2371,12,7,2025-07-11
3966,3,11,2025-03-26
3693,17,80,2025-04-18
1374,10,20,2025-11-16
2671,12,99,2025-02-08
2326,18,31,2025-12-03
1645,7,1,2025-09-14
251,14,98,2025-11-24
2039,8,93,2025-01-19
154,13,16,2025-12-12
538,11,67,2025-12-28
1094,19,61,2025-01-06
4018,2,35,2025-12-10
858,14,2,2025-06-03
628,19,74,2025-01-29
4390,14,72,2025-12-14
2634,16,9,2025-11-21
2795,18,82,2025-02-17
3566,8,25,2025-10-16
3297,12,53,2025-01-23
2762,16,36,2025-02-20
2169,19,86,2025-04-08
406,16,20,2025-05-27
138,5,48,2025-10-21
808,2,70,2025-08-23
2809,4,59,2025-11-21
2258,10,65,2025-03-24
3969,15,10,2025-06-02
3641,19,78,2025-02-26
975,15,48,2025-07-27
1452,4,24,2025-01-22
548,10,22,2025-09-27
4100,17,45,2025-11-26
3900,15,81,2025-11-17
1810,10,81,2025-11-18
814,15,57,2025-05-14
2989,1,3,2025-01-04
1017,7,1,2025-05-16
39,4,43,2025-04-24
4966,10,80,2025-01-03
4956,10,98,2025-07-18
4410,18,9,2025-04-15
3270,12,26,2025-03-01
3924,2,72,2025-02-12
108,12,75,2025-05-13
1311,3,87,2025-10-19
1840,17,69,2025-12-01
3803,18,49,2025-03-04
3138,8,5,2025-04-03
903,3,95,2025-05-24
1412,13,48,2025-10-08
2361,9,12,2025-06-10
1621,14,46,2025-11-14
2949,3,52,2025-11-02
3405,5,94,2025-12-19
3186,6,14,2025-05-31
3552,11,66,2025-04-15
1329,19,12,2025-03-04
1326,8,17,2025-01-06
690,18,71,2025-08-30
3540,17,31,2025-06-17
3898,14,89,2025-09-07
4390,10,64,2025-10-15
1545,14,79,2025-01-21
3074,14,84,2025-04-20
22,16,59,2025-05-09
1275,4,60,2025-01-08
3779,14,64,2025-11-07
4897,11,43,2025-10-09
2492,2,55,2025-02-12
77,8,74,2025-05-18
2003,3,6,2025-12-22
222,14,26,2025-05-01
811,8,66,2025-10-01
616,5,17,2025-04-04
3369,5,64,2025-07-31
3627,6,56,2025-03-12
3055,14,81,2025-03-11
2703,5,23,2025-08-24
135,3,72,2025-04-24
2195,17,58,2025-12-11
3536,16,37,2025-06-26
3575,16,5,2025-05-16
939,1,54,2025-06-23
2768,10,69,2025-10-05
517,14,69,2025-06-09
3846,5,93,2025-05-30
1343,12,99,2025-03-20
1036,2,77,2025-02-16
1849,13,36,2025-10-28
3697,15,64,2025-02-27
3576,12,7,2025-06-25
3696,9,2,2025-10-12
4482,5,94,2025-06-03
1160,6,35,2025-02-06
2054,13,85,2025-10-18
1381,12,81,2025-02-02
569,11,54,2025-09-11
2808,11,42,2025-02-24
2427,12,41,2025-11-18
484,14,56,2025-04-16
1369,3,1,2025-12-14
4817,6,21,2025-01-19
1429,1,16,2025-08-19
174,7,5,2025-05-22
3389,15,21,2025-04-26
3595,3,92,2025-06-26
2117,9,97,2025-11-07
4659,4,43,2025-07-05
1448,12,42,2025-10-28
2411,7,2,2025-02-07
2234,13,41,2025-02-10
4834,4,3,2025-08-16
1159,6,79,2025-01-15
100,6,89,2025-04-16
1204,1,84,2025-03-05
4020,14,4,2025-03-01
1474,5,45,2025-01-21
4793,6,35,2025-10-04
4880,4,85,2025-07-04
1372,13,96,2025-09-14
4348,13,33,2025-04-01
3862,1,47,2025-07-30
2815,6,24,2025-02-22
2237,17,75,2025-12-04
1354,6,6,2025-08-26
4926,7,40,2025-11-16
2469,8,84,2025-04-24
4086,16,3,2025-09-22
1667,8,92,2025-01-17
4114,7,39,2025-10-05
2604,17,67,2025-09-04
2819,13,97,2025-07-17
2950,18,20,2025-05-11
3986,11,7,2025-05-17
3746,7,14,2025-08-07
2822,9,18,2025-08-28
3379,8,41,2025-02-15
3346,7,48,2025-10-31
4388,17,22,2025-01-12
4080,6,98,2025-03-10
4961,5,71,2025-05-09
1066,15,94,2025-10-18
4825,6,63,2025-11-30
160,13,48,2025-06-01
686,16,32,2025-08-28
1205,5,29,2025-12-19
1795,17,42,2025-12-15
686,19,50,2025-08-14
1652,13,62,2025-01-15
2909,3,83,2025-09-12
2950,4,97,2025-10-07
3956,12,88,2025-08-19
906,15,54,2025-12-05
2122,4,35,2025-07-24
1605,6,66,2025-12-24
3834,19,86,2025-07-18
1077,1,1,2025-11-22
4908,2,3,2025-02-05
1400,6,13,2025-10-29
363,2,47,2025-05-30
4110,3,90,2025-02-04
4484,19,46,2025-08-03
827,4,90,2025-07-18
155,5,40,2025-07-29
1586,10,25,2025-07-12
3983,7,19,2025-10-03
1410,12,53,2025-05-28
3228,15,37,2025-05-06
2703,3,70,2025-05-03
980,1,79,2025-06-14
2946,17,19,2025-05-22
4021,6,54,2025-06-30
3095,16,93,2025-02-25
1871,10,63,2025-02-25
2353,4,48,2025-04-09
4653,6,14,2025-03-30
2224,2,76,2025-05-14
3927,17,57,2025-02-04
49,9,51,2025-05-08
139,1,90,2025-06-10
2221,4,50,2025-01-08
2746,17,63,2025-11-09
3480,13,24,2025-06-20
669,12,60,2025-10-06
3102,16,33,2025-01-09
4766,1,90,2025-01-10
3779,2,75,2025-06-16
893,15,21,2025-02-18
4278,15,93,2025-05-15
3535,8,53,2025-09-18
3753,10,43,2025-03-25
2044,9,26,2025-10-26
3446,12,86,2025-08-03
4172,8,17,2025-11-28
1750,18,5,2025-01-16
1668,11,49,2025-02-07
3840,15,77,2025-09-29
4463,6,62,2025-06-02
3576,2,83,2025-07-11
3843,6,92,2025-08-01
4583,5,5,2025-04-09
1971,16,54,2025-05-19
3296,7,87,2025-06-22
3508,16,44,2025-06-06
3100,13,58,2025-03-27
4473,9,7,2025-05-06
4583,17,63,2025-06-28
1520,4,78,2025-01-15
1509,14,50,2025-08-31
163,3,98,2025-05-26
1961,7,26,2025-11-05
4727,4,58,2025-07-22
1313,1,4,2025-03-16
3047,13,90,2025-10-07
4839,4,77,2025-05-05
192,17,43,2025-09-27
3754,17,16,2025-02-17
2769,14,73,2025-11-29
716,19,63,2025-05-23
916,12,12,2025-09-13
4792,13,40,2025-10-13
898,1,6,2025-10-07
4399,17,92,2025-09-29
2369,5,36,2025-03-06
4193,6,1,2025-11-28
298,16,48,2025-05-05
178,12,53,2025-06-20
155,18,2,2025-08-05
4506,4,84,2025-02-17
37,19,8,2025-12-18
3399,4,10,2025-01-18
2693,13,51,2025-02-16
4147,4,75,2025-06-04
3595,4,29,2025-01-16
1112,7,46,2025-08-02
4720,17,46,2025-04-14
2472,15,72,2025-05-01
3728,9,73,2025-03-01
2821,4,44,2025-06-23
3748,12,22,2025-08-22
2827,2,7,2025-10-24
4889,8,97,2025-07-03
4260,13,51,2025-05-10
2208,1,53,2025-08-07
749,7,63,2025-05-26
4590,6,76,2025-05-11
1637,17,68,2025-10-30
3450,4,34,2025-01-21
3905,7,12,2025-01-13
4515,16,97,2025-05-06
4856,2,92,2025-09-15
1317,5,26,2025-01-06
2266,11,41,2025-01-24
1377,19,8,2025-02-12
3897,8,47,2025-02-22
1852,15,31,2025-04-18
3247,16,50,2025-05-04
2900,2,68,2025-08-18
4723,3,11,2025-07-19
4836,17,52,2025-02-11
1309,1,75,2025-02-14
288,2,26,2025-05-22
1872,16,79,2025-10-08
1661,15,95,2025-08-15
2537,14,91,2025-07-26
478,2,4,2025-11-23
4083,3,6,2025-07-23
2547,6,72,2025-02-07
615,4,45,2025-11-20
256,4,44,2025-02-22
1474,18,26,2025-10-03
534,6,80,2025-10-20
4643,1,8,2025-12-25
1904,6,98,2025-03-15
966,15,28,2025-03-28
4500,16,81,2025-05-27
3335,3,2,2025-02-19
2454,16,40,2025-07-27
4658,10,93,2025-09-07
972,15,35,2025-03-27
4239,13,40,2025-05-10
1179,1,91,2025-11-12
972,16,37,2025-07-30
1915,5,23,2025-06-27
3564,14,65,2025-07-25
1248,3,47,2025-05-30
481,7,66,2025-02-20
1304,6,57,2025-09-27
1472,2,39,2025-02-20
3548,10,71,2025-10-28
1532,8,76,2025-08-21
1503,1,56,2025-10-10
885,15,72,2025-11-09
4867,2,93,2025-01-11
1289,18,79,2025-04-19
2671,11,81,2025-05-18
3554,3,33,2025-03-19
500,19,39,2025-10-10
3668,10,93,2025-09-30
349,15,21,2025-05-01
3325,11,12,2025-06-08
1772,10,97,2025-10-27
1270,13,41,2025-09-09
2552,14,38,2025-12-19
844,14,19,2025-09-26
3686,12,8,2025-01-26
1921,2,71,2025-03-02
1458,9,33,2025-10-08
857,7,30,2025-09-30
3338,5,6,2025-09-20
3736,19,73,2025-10-30
4214,13,20,2025-02-13
4073,15,95,2025-05-17
4547,14,6,2025-07-16
4284,19,44,2025-10-07
671,13,37,2025-04-16
3518,13,51,2025-11-06
3917,4,74,2025-11-08
2653,3,80,2025-06-02
2222,10,28,2025-10-18
3607,9,78,2025-12-21
2154,13,57,2025-08-28
3388,5,91,2025-09-13
4060,11,4,2025-09-14
1520,9,41,2025-11-27
2975,9,3,2025-06-26
4425,15,73,2025-04-10
30,7,46,2025-02-09
3371,1,19,2025-08-24
310,16,57,2025-06-24
61,16,32,2025-12-12
900,19,74,2025-07-08
3432,2,73,2025-06-11
3766,14,8,2025-04-03
2103,6,37,2025-03-06
3222,2,7,2025-03-24
528,3,78,2025-01-14
1713,10,76,2025-02-27
1365,6,44,2025-09-08
763,18,53,2025-12-24
3979,13,28,2025-12-20
3263,9,13,2025-02-03
